geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000001000000110010100000110011001011000100010;0.62187;6011;0010100010010000100100110001000001000110010001;0.0266915;258;0.189593;1
1;1000000000000110010101000110011001010000100010;0.654769;6329;0010011000101000100001010001000010100000010101;0.0500724;484;0.237577;1
2;1000000000000110010101000110011001010000100010;0.654769;6329;1000100010000010101000100100010001101001000001;0.109766;1061;0.286607;2
3;0010000000000110010101000110011001010000100010;0.655804;6339;1000011011000000010100100000000100011110000100;0.122802;1187;0.324532;1
4;0010000000000110010101000110011001010000100010;0.655804;6339;1010101001000010000001100000100011010000010010;0.154355;1492;0.362238;2
5;0010000000000110010101000110011001010000100010;0.655804;6339;0000001010001001000111110000100011000010001000;0.130975;1266;0.386992;2
6;0000000000000110010101000110011010011000100010;0.657045;6351;0000110000010000101000100100001001110101000001;0.116491;1126;0.409521;2
7;0000000000000110010111000110011001000100100010;0.675771;6532;0000011000110000100110001000010010011001000010;0.177012;1711;0.453862;2
8;0000000000000110010111000110011001000100100010;0.675771;6532;0000100010010100001011001100000000001101100100;0.198738;1921;0.463719;3
9;0000000000000110010111000110011001000100100010;0.675771;6532;0010100000000010011001100110000100000110001010;0.2036;1968;0.483275;1
10;0000000000000110010111000110011001000100100010;0.675771;6532;0000010010001110000110001111000110010000000000;0.181771;1757;0.47434;2
11;0000000000000110010111000110011001000100100010;0.675771;6532;0000000011011010100110001100011000100100000000;0.171529;1658;0.47807;1
12;0000000000000110010111000110011001000100100010;0.675771;6532;0000001010010010000110001000001000001101011010;0.197083;1905;0.486591;2
13;0000000000000110010111000110011001000100100010;0.675771;6532;0010001001000000001110111000010100000001001010;0.168529;1629;0.498172;3
14;0000000000000110010111000110011001000100100010;0.675771;6532;0000010000000100011000000101111010100010010010;0.246534;2383;0.50104;1
15;0000000000000110010111000110011001000100100010;0.675771;6532;0000100010000100011001100000010110010100000011;0.241568;2335;0.499398;1
16;0000000000000110010111000110011001000100100010;0.675771;6532;0100010000010000001111001010110000000001010100;0.226464;2189;0.497949;1
17;0000000000000110010111000110011001000100100010;0.675771;6532;0000101100100100110000010010000010110000100010;0.255845;2473;0.511835;1
18;0000000000000110010111000110011001000100100010;0.675771;6532;0000011010010010000100101100101001010000000010;0.228223;2206;0.503104;2
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000001000000110010100000110011001011000100010;0.62187;6011;1000010011000101010000110001001000100010000001;0.0238982;231;0.180151;1
1;0000001000000110010100000110011001011000100010;0.62187;6011;0100100000010001101010101101010000000001000001;0.0578316;559;0.221481;2
2;0000001000000110010100000110011001011000100010;0.62187;6011;0000101010011001010000101000010001000011010000;0.0960066;928;0.268325;1
3;0000001000000110010100000110011001011000100010;0.62187;6011;1110000100111000001100010100100010000000000100;0.113387;1096;0.313491;2
4;0000001000000110010100000110011001011000100010;0.62187;6011;0000010010010010011100101000000010100011000010;0.122905;1188;0.362329;1
5;0000100000000010000111000100110000001001110110;0.62756;6066;1110001001010100000100000001000001101100000100;0.121043;1170;0.387666;3
6;0000000000000110010100000110011001000100111100;0.628285;6073;1001001001010010000111000100000011000000001001;0.105111;1016;0.410815;1
7;0000000000000110010100000110011001000100111100;0.628285;6073;0000000011000100000100101001100000101100001110;0.18115;1751;0.442741;3
8;0000000000000110010100000110011001000100111100;0.628285;6073;0011000000110001010100000110001010001000010010;0.196151;1896;0.462374;4
9;0000101000000000000111000100010000001011110110;0.628595;6076;0010010000000010001101000000100011101001001100;0.207428;2005;0.476461;2
10;0000000000000110010100010110010000001110001110;0.645251;6237;0001001100000000001010101100000100001001010110;0.183323;1772;0.483734;1
